Category_Walkenhorst,Category_Recoded,item,item_number,kosher,price,weight
SNACKS,SNACKS,Snyders Big Flavor Seasoned Twisted Pretzel Sticks 5 oz.,22669-266,TRUE,$3.95,5  oz.
SNACKS,SNACKS,Snyders Cheddar Cheese Pretzel Pieces 5 oz.,22669-305,TRUE,$2.75,5  oz.
SNACKS,SNACKS,Snyders Honey Mustard & Onion Pretzel Pieces 5 oz.,22668-241,TRUE,$2.75,5  oz.
SNACKS,SNACKS,Snyders Hot Buffalo Wing Pretzel Pieces 5 oz.,22668-242,TRUE,$2.75,5  oz.
SNACKS,SNACKS,Snyders Jalapeño Pretzel Pieces 5 oz.,22668-080,TRUE,$2.75,5  oz.
SNACKS,SNACKS,Snyders Nashville Hot Pretzel Pieces 5 oz.,22669-358,TRUE,$2.75,5  oz.
SNACKS,SNACKS,Snyders Peanut Butter Filled Pretzel Pieces 10 oz.,22668-671,TRUE,$5.95,10  oz.
SNACKS,SNACKS,Snyders Pretzel Dips White Creme 5 oz.,22668-675,TRUE,$4.25,5  oz.
SNACKS,SNACKS,Snyders Pretzel Dips with Hershey’s Milk Chocolate 5 oz.,22668-672,TRUE,$4.25,5  oz.
SNACKS,SNACKS,True North Almond Pecan Crunch 5 oz.,10541-030,TRUE,$4.95,5  oz.
SNACKS,SNACKS,True North Cashew Crunch 5 oz.,10541-031,TRUE,$4.95,5  oz.
SNACKS,SNACKS,True North Chocolate Nut Crunch 5 oz.,10541-032,TRUE,$4.95,5  oz.
SNACKS,SNACKS,UTZ Cheese Balls 2.625 oz.,22669-186,TRUE,$2.45,2.625  oz.
SNACKS,SNACKS,UTZ Red Hot Cheese Balls 2.5 oz.,22669-187,TRUE,$2.45,2.5  oz.
SNACKS,SNACKS,Werner Chile & Lime Snack Mix 5 oz.,94267-125,FALSE,$2.45,5  oz.
SNACKS,SNACKS,Werner Chocolate Pretzels 4 oz.,94267-116,FALSE,$2.45,4  oz.
SNACKS,SNACKS,Werner Yogurt Pretzels 4 oz.,94267-108,FALSE,$2.45,4  oz.
SNACKS,SNACKS,Zapp’s Honey Mustard Pretzel Stix 5 oz.,22669-322,TRUE,$4.75,5  oz.
SNACKS,SNACKS,Zapp’s Voodoo Pretzel Stix 5 oz.,22669-323,TRUE,$4.75,5  oz.
SNACKS - CHIPS,SNACKS,7 Days Roasted Garlic Bagel Chips 3.17 oz.,22668-194,TRUE,$1.95,3.17  oz.
SNACKS - CHIPS,SNACKS,Baked Cheetos Crunchy 7.6 oz.,6027-604,FALSE,$5.45,7.6  oz.
SNACKS - CHIPS,SNACKS,Baked Cheetos Crunchy Flamin Hot 2.7 oz.,6027-268,FALSE,$3.25,2.7  oz.
SNACKS - CHIPS,SNACKS,Baked Cheetos Crunchy Flamin Limon 2.7 oz.,6027-273,FALSE,$3.25,2.7  oz.
SNACKS - CHIPS,SNACKS,Baked Cheetos Crunchy Flamin’ Hot 7.6 oz.,6027-605,FALSE,$5.45,7.6  oz.
SNACKS - CHIPS,SNACKS,Baked Cheetos Crunchy Flamin’ Hot Limon 7.62 oz.,6027-229,FALSE,$5.95,7.62  oz.
SNACKS - CHIPS,SNACKS,Baked Lay’s Original 1.8 oz.,6027-267,FALSE,$3.25,1.8  oz.
SNACKS - CHIPS,SNACKS,Baken-ets Flamin’ Hot Pork Rinds 4 oz.,6027-182,FALSE,$3.45,4  oz.
SNACKS - CHIPS,SNACKS,Baken-ets Honey Mustard 4 oz.,6027-594,FALSE,$3.45,4  oz.
SNACKS - CHIPS,SNACKS,Baken-ets Hot and Spicy 4 oz.,6027-112,FALSE,$3.45,4  oz.
SNACKS - CHIPS,SNACKS,Baken-ets Queso 4 oz.,6027-596,FALSE,$3.45,4  oz.
SNACKS - CHIPS,SNACKS,Baken-ets Traditional 4 oz.,6027-595,FALSE,$3.45,4  oz.
SNACKS - CHIPS,SNACKS,Barcel Chicharrones Chile Pepper & Lime 2.5 oz.,22267-015,FALSE,$3.25,2.5  oz.
SNACKS - CHIPS,SNACKS,Barcel Takis Chippz BBQ Blast 2.5 oz,14425-042,FALSE,$3.25,2.5  oz.
SNACKS - CHIPS,SNACKS,Barcel Takis Chippz BBQ Blast 8 oz,14425-043,FALSE,$6.50,8  oz.
SNACKS - CHIPS,SNACKS,Boulder Canyon Hickory BBQ Kettle Style Potato Chip 2 oz.,42629-036,TRUE,$1.65,2  oz.
SNACKS - CHIPS,SNACKS,Boulder Canyon Jalapeño Kettle Style Potato Chip 2 oz.,42629-031,FALSE,$1.65,2  oz.
SNACKS - CHIPS,SNACKS,Boulder Canyon Malt Vinegar & Sea Salt Kettle Potato Chip 2 oz.,42629-033,TRUE,$1.65,2  oz.
SNACKS - CHIPS,SNACKS,Boulder Canyon Sea Salt & Cracked Pepper Chips 2 oz.,42629-034,TRUE,$1.65,2  oz.
SNACKS - CHIPS,SNACKS,Boulder Canyon Sea Salt Kettle Style Potato Chips 2.4 oz.,42629-003,TRUE,$1.65,2.4  oz.
SNACKS - CHIPS,SNACKS,Boulder Canyon Thin & Crispy Sea Salt Potato Chips 6 oz.,42629-025,TRUE,$4.95,6  oz.
SNACKS - CHIPS,SNACKS,Bucky Badger Nacho Pork Rinds 1.75 oz.,70669-082,FALSE,$2.35,1.75  oz.
SNACKS - CHIPS,SNACKS,Bucky Badger Nacho Pork Rinds 10 oz.,70669-085,FALSE,$9.95,10  oz.
SNACKS - CHIPS,SNACKS,Bucky Badger Original Pork Rinds 10 oz.,70669-083,FALSE,$9.95,10  oz.
SNACKS - CHIPS,SNACKS,Bucky Badger Original Porks Rinds 1.75 oz.,70669-080,FALSE,$2.35,1.75  oz.
SNACKS - CHIPS,SNACKS,Bucky Badger Red Pepper Pork Rinds 1.75 oz.,70669-081,FALSE,$2.35,1.75  oz.
SNACKS - CHIPS,SNACKS,Bucky Badger Red Pepper Pork Rinds 10 oz.,70669-084,FALSE,$9.95,10  oz.
SNACKS - CHIPS,SNACKS,Bugles Cinnamon Toast Crunch 3 oz.,34266-133,FALSE,$2.45,3  oz.
SNACKS - CHIPS,SNACKS,Bugles Ranch 3 oz.,34266-134,FALSE,$2.45,3  oz.
SNACKS - CHIPS,SNACKS,Bugles Sweet & Salty Caramel 3.25 oz.,34266-141,FALSE,$3.45,3.25  oz.
SNACKS - CHIPS,SNACKS,Calbee Hot Garlic Shrimp Chips 3.3 oz.,90828-012,FALSE,$3.95,3.3  oz.
SNACKS - CHIPS,SNACKS,Calbee Shrimp Chips 4 oz.,90828-011,FALSE,$3.95,4  oz.
SNACKS - CHIPS,SNACKS,Cheetos 8.5 oz.,6027-023,FALSE,$6.75,8.5  oz.
SNACKS - CHIPS,SNACKS,Cheetos Bolitas Chili & Cheese 7 oz.,6027-231,FALSE,$7.45,7  oz.
SNACKS - CHIPS,SNACKS,Cheetos Cheddar Jalapeño 8.5 oz.,6027-070,FALSE,$6.95,8.5  oz.
SNACKS - CHIPS,SNACKS,Cheetos Cheddar Jalapeño Asteroids 1.25 oz.,6027-178,FALSE,$1.95,1.25  oz.
SNACKS - CHIPS,SNACKS,Cheetos Crunchy 3.25 oz.,6027-523,FALSE,$3.25,3.25  oz.
SNACKS - CHIPS,SNACKS,Cheetos Crunchy Mexican Sweet Corn 8.5 oz.,6027-183,FALSE,$6.45,8.5  oz.
SNACKS - CHIPS,SNACKS,Cheetos Crunchy XXtra Flamin Hot 8.5,6027-171,TRUE,$6.45,NA  oz.
SNACKS - CHIPS,SNACKS,Cheetos Flamin Hot Tangy Chili Fusion 8.5 oz.,6027-208,FALSE,$7.45,8.5  oz.
SNACKS - CHIPS,SNACKS,Cheetos Flamin’ Hot 3.25 oz.,6027-527,FALSE,$3.25,3.25  oz.
SNACKS - CHIPS,SNACKS,Cheetos Flamin’ Hot 8.5 oz.,6027-027,FALSE,$6.95,8.5  oz.
SNACKS - CHIPS,SNACKS,Cheetos Flamin’ Hot Lime 3.25 oz.,6027-571,FALSE,$3.25,3.25  oz.
SNACKS - CHIPS,SNACKS,Cheetos Flamin’ Hot Lime 8.5 oz.,6027-071,FALSE,$6.95,8.5  oz.
SNACKS - CHIPS,SNACKS,Cheetos Flamin’ Hot Asteroids 1.25 oz.,6027-179,FALSE,$1.95,1.25  oz.
SNACKS - CHIPS,SNACKS,Cheetos Jalapeño Cheddar Crunchy Cheese 2 oz.,22669-240,TRUE,$1.25,2  oz.
SNACKS - CHIPS,SNACKS,Cheetos Popcorn Cheddar 1.8 oz.,6027-272,FALSE,$3.50,1.8  oz.
SNACKS - CHIPS,SNACKS,Cheetos Popcorn Cheddar 7 oz.,6027-173,TRUE,$7.75,7  oz.
SNACKS - CHIPS,SNACKS,Cheetos Popcorn Cheddar Jalapeño 6.5 oz.,6027-172,TRUE,$7.45,6.5  oz.
SNACKS - CHIPS,SNACKS,Cheetos Popcorn Flamin Hot 6.5 oz.,6027-174,TRUE,$7.45,6.5  oz.
SNACKS - CHIPS,SNACKS,Cheetos Puffs 8 oz.,6027-104,FALSE,$6.95,8  oz.
SNACKS - CHIPS,SNACKS,Cheetos Puffs Flamin’ Hot 8 oz.,6027-072,FALSE,$6.95,8  oz.
SNACKS - CHIPS,SNACKS,Cheetos Simply Crunchy White Cheddar 8.5 oz.,6027-618,FALSE,$6.95,8.5  oz.
SNACKS - CHIPS,SNACKS,Cheetos Simply Puffs White Cheddar 8 oz.,6027-620,FALSE,$7.45,8  oz.
SNACKS - CHIPS,SNACKS,Cheetos Simply Wht Chdr Puffs 2.5 oz.,6027-252,FALSE,$3.50,2.5  oz.
SNACKS - CHIPS,SNACKS,Cheetos XXtra Flamin’ Hot 3.25 oz.,6027-170,FALSE,$3.25,3.25  oz.
SNACKS - CHIPS,SNACKS,Chester’s Flamin Hot Fries 2.125 oz.,6027-237,FALSE,$1.95,2.125  oz.
SNACKS - CHIPS,SNACKS,Chester’s Flamin Hot Fries 5.25 oz.,6027-206,FALSE,$3.95,5.25  oz.
SNACKS - CHIPS,SNACKS,Chester’s Puffcorn Cheddar Cheese 4.25 oz.,6027-143,FALSE,$3.45,4.25  oz.
SNACKS - CHIPS,SNACKS,Chester’s Puffcorn Flamin Hot 4.25 oz.,6027-144,FALSE,$3.45,4.25  oz.
SNACKS - CHIPS,SNACKS,Chester’s Ranch Fries 5.25 oz.,6027-248,FALSE,$3.75,5.25  oz.
SNACKS - CHIPS,SNACKS,Chipoys Chile Limon Rolled Chips 2 oz.,22669-288,FALSE,$1.35,2  oz.
SNACKS - CHIPS,SNACKS,Chipoys Fire Red Hot Spicy Rolled Chips 2 oz.,22669-287,FALSE,$1.35,2  oz.
SNACKS - CHIPS,SNACKS,Chipoys Original Rolled Chips 2 oz.,22669-290,FALSE,$1.35,2  oz.
SNACKS - CHIPS,SNACKS,Chipoys Spicy Ranch Rolled Chips 2 oz.,22669-289,FALSE,$1.35,2  oz.
SNACKS - CHIPS,SNACKS,Dirty Potato Chips Cracked Pepper & Sea Salt 2 oz.,22669-040,TRUE,$1.25,2  oz.
SNACKS - CHIPS,SNACKS,Dirty Potato Chips Funky Fusion 2 oz.,22669-041,TRUE,$1.25,2  oz.
SNACKS - CHIPS,SNACKS,Dirty Potato Chips Jalapeño Heat 2 oz.,22669-042,TRUE,$1.45,2  oz.
SNACKS - CHIPS,SNACKS,Dirty Potato Chips Maui Onion 2 oz.,22669-043,TRUE,$1.45,2  oz.
SNACKS - CHIPS,SNACKS,Dirty Potato Chips Mesquite BBQ 2 oz.,22669-044,TRUE,$1.45,2  oz.
SNACKS - CHIPS,SNACKS,Dirty Potato Chips Sea Salt & Vinegar 2 oz.,22669-045,TRUE,$1.45,2  oz.
SNACKS - CHIPS,SNACKS,Dirty Potato Chips Sour Cream & Onion 2 oz.,22669-046,TRUE,$1.45,2  oz.
SNACKS - CHIPS,SNACKS,Doritos Cool Ranch 9.25 oz.,6027-010,FALSE,$7.75,9.25  oz.
SNACKS - CHIPS,SNACKS,Doritos Flamas 7.625 oz.,6027-145,FALSE,$5.45,7.625  oz.
SNACKS - CHIPS,SNACKS,Doritos Flamin Hot Nacho Cheese 9.75 oz.,6027-147,FALSE,$7.75,9.75  oz.
SNACKS - CHIPS,SNACKS,Doritos Nacho Cheese 2.75 oz.,6027-502,FALSE,$3.25,2.75  oz.
SNACKS - CHIPS,SNACKS,Doritos Nacho Cheese 9.25 oz.,6027-002,FALSE,$7.75,9.25  oz.
SNACKS - CHIPS,SNACKS,Doritos Nacho Cheese Walking Taco 2.5 oz.,22669-238,FALSE,$2.45,2.5  oz.
SNACKS - CHIPS,SNACKS,Doritos Salsa Verde 9.25 oz.,6027-026,FALSE,$7.75,9.25  oz.
SNACKS - CHIPS,SNACKS,Doritos Spicy Nacho Cheese 2.75 oz.,6027-521,FALSE,$3.25,2.75  oz.
SNACKS - CHIPS,SNACKS,Doritos Spicy Nacho Cheese 9.25 oz.,6027-021,FALSE,$7.75,9.25  oz.
SNACKS - CHIPS,SNACKS,Doritos Tapatio 9.25 oz.,6027-090,FALSE,$7.75,9.25  oz.
SNACKS - CHIPS,SNACKS,Doritos Cool Ranch 1 oz.,6027-278,FALSE,$0.95,1  oz.
SNACKS - CHIPS,SNACKS,Doritos Dinamita Chile Limon 4 oz.,6027-577,FALSE,$3.75,4  oz.
SNACKS - CHIPS,SNACKS,Doritos Dinamita Chile Limon Chips 10.75 oz.,6027-077,FALSE,$7.75,10.75  oz.
SNACKS - CHIPS,SNACKS,Doritos Flamas 2.75 oz.,6027-251,FALSE,$3.25,2.75  oz.
SNACKS - CHIPS,SNACKS,Doritos Flamin Hot Cool Ranch 2.7 oz,6027-276,FALSE,$3.25,2.7  oz.
SNACKS - CHIPS,SNACKS,Doritos Flamin Hot Cool Ranch 9.75 oz.,6027-180,FALSE,$6.95,9.75  oz.
SNACKS - CHIPS,SNACKS,Doritos Flamin Hot Limon 2.7 oz,6027-280,FALSE,$3.25,2.7  oz.
SNACKS - CHIPS,SNACKS,Doritos Flamin Hot Limon 9.75 oz.,6027-158,FALSE,$7.75,9.75  oz.
SNACKS - CHIPS,SNACKS,Doritos Flamin Hot Nacho 2.7 oz,6027-279,FALSE,$3.25,2.7  oz.
SNACKS - CHIPS,SNACKS,Doritos Reduced Fat Spicy Sweet Chili 1 oz.,6027-156,FALSE,$0.85,1  oz.
SNACKS - CHIPS,SNACKS,Doritos Salsa Verde 2.75 oz.,6027-207,FALSE,$3.25,2.75  oz.
SNACKS - CHIPS,SNACKS,Doritos Simply Natural Organic White Cheddar 7.5 oz.,6027-140,FALSE,$6.95,7.5  oz.
SNACKS - CHIPS,SNACKS,Doritos Spicy Sweet Chili 9.75 oz.,6027-050,FALSE,$7.75,9.75  oz.
SNACKS - CHIPS,SNACKS,Doritos Sweet & Tangy BBQ 2.7 oz,6027-277,FALSE,$3.25,2.7  oz.
SNACKS - CHIPS,SNACKS,Doritos Sweet & Tangy BBQ 9.25 oz.,6027-210,FALSE,$6.95,9.25  oz.
SNACKS - CHIPS,SNACKS,Doritos Taco Chips 9.75 oz.,6027-124,FALSE,$6.95,9.75  oz.
SNACKS - CHIPS,SNACKS,Dragonfly Hot & Spicy Chicken Flavored Chips 5.6 oz.,90828-190,FALSE,$4.95,5.6  oz.
SNACKS - CHIPS,SNACKS,El Sabroso Baja Limon Tortilla Chips 3 oz.,82621-119,FALSE,$2.45,3  oz.
SNACKS - CHIPS,SNACKS,El Sabroso Guacachips 10 oz.,82621-005,FALSE,$3.95,10  oz.
SNACKS - CHIPS,SNACKS,El Sabroso Hot & Spicy Pork Cracklins 1.62 oz.,82621-014,FALSE,$1.95,1.62  oz.
SNACKS - CHIPS,SNACKS,El Sabroso Jalapeño Cheese Chips 10 oz.,82621-006,FALSE,$5.25,10  oz.
SNACKS - CHIPS,SNACKS,El Sabroso Pork Cracklins 2.25 oz.,82621-013,FALSE,$1.95,2.25  oz.
SNACKS - CHIPS,SNACKS,El Sabroso Salsitas Tortilla Chip 10 oz.,82621-008,TRUE,$5.50,10  oz.
SNACKS - CHIPS,SNACKS,Frito-Lay Cheesy Mix Box 18 Ct. 17.625 oz.,6027-232,FALSE,$16.75,17.625  oz.
SNACKS - CHIPS,SNACKS,Frito-Lay Classic Mix Box 18 Ct. 18 oz.,6027-220,FALSE,$16.75,18  oz.
SNACKS - CHIPS,SNACKS,Frito-Lay Doritos & Cheetos Box 18 Ct. 17.625 oz.,6027-221,FALSE,$16.75,17.625  oz.
SNACKS - CHIPS,SNACKS,Frito-Lay Flamin Hot Mix Box 18 Ct. 17.375 oz.,6027-222,FALSE,$16.75,17.375  oz.
SNACKS - CHIPS,SNACKS,Fritos Bar-B-Q 3.5 oz.,6027-204,TRUE,$3.25,3.5  oz.
SNACKS - CHIPS,SNACKS,Fritos Bar-B-Q 9.25 oz.,6027-203,TRUE,$7.75,9.25  oz.
SNACKS - CHIPS,SNACKS,Fritos Chili Cheese Corn Chips 3.5 oz.,6027-520,FALSE,$3.25,3.5  oz.
SNACKS - CHIPS,SNACKS,Fritos Chili Cheese Corn Chips 9.25 oz.,6027-020,FALSE,$6.75,9.25  oz.
SNACKS - CHIPS,SNACKS,Fritos Corn Chips 3.5 oz.,6027-504,TRUE,$3.25,3.5  oz.
SNACKS - CHIPS,SNACKS,Fritos Corn Chips 9.25 oz.,6027-004,TRUE,$6.95,9.25  oz.
SNACKS - CHIPS,SNACKS,Fritos Flamin’ Hot 3.5 oz.,6027-287,FALSE,$3.25,3.5  oz.
SNACKS - CHIPS,SNACKS,Fritos Flamin’ Hot Corn Chips 9.25 oz.,6027-055,FALSE,$6.95,9.25  oz.
SNACKS - CHIPS,SNACKS,Fritos Honey BBQ Corn Chips 3.5 oz.,6027-525,FALSE,$3.25,3.5  oz.
SNACKS - CHIPS,SNACKS,Fritos Honey BBQ Corn Chips 9.25 oz.,6027-025,FALSE,$6.95,9.25  oz.
SNACKS - CHIPS,SNACKS,Fritos Scoops Original 9.25 oz.,6027-607,TRUE,$6.95,9.25  oz.
SNACKS - CHIPS,SNACKS,Fritos Top-N-Go Scoops Walking Taco 3.5 oz.,22669-239,TRUE,$2.45,3.5  oz.
SNACKS - CHIPS,SNACKS,Funyuns Flamin’ Hot 1.8 oz.,6027-270,FALSE,$3.50,1.8  oz.
SNACKS - CHIPS,SNACKS,Funyuns Flamin’ Hot 6 oz.,6027-080,TRUE,$7.45,6  oz.
SNACKS - CHIPS,SNACKS,Funyuns Regular 1.8 oz.,6027-269,FALSE,$3.50,1.8  oz.
SNACKS - CHIPS,SNACKS,Funyuns Regular 6 oz.,6027-011,TRUE,$7.45,6  oz.
SNACKS - CHIPS,SNACKS,Herr’s Buffalo Blue Cheese Curls 2.75 oz.,92426-052,TRUE,$2.25,2.75  oz.
SNACKS - CHIPS,SNACKS,Hometown BBQ Potato Chips 6 oz.,46266-273,FALSE,$3.00,6  oz.
SNACKS - CHIPS,SNACKS,Hometown Cajun All Seasoned Potato Chips 6 oz.,46266-271,FALSE,$3.00,6  oz.
SNACKS - CHIPS,SNACKS,Hometown Corn Chips - Chili Cheese 12 oz.,46266-145,FALSE,$3.25,12  oz.
SNACKS - CHIPS,SNACKS,Hometown Jalapeño Potato Chips 6 oz.,46266-272,FALSE,$3.00,6  oz.
SNACKS - CHIPS,SNACKS,Hometown Potato Chips 6 oz.,46266-274,FALSE,$3.00,6  oz.
SNACKS - CHIPS,SNACKS,Hometown Tortilla Chips Hot Nacho Cheese 6 oz.,46266-149,FALSE,$1.95,6  oz.
SNACKS - CHIPS,SNACKS,Hometown Tortilla Chips Nacho Cheese 16 oz.,46266-148,FALSE,$3.95,16  oz.
SNACKS - CHIPS,SNACKS,Hometown Tortilla Chips Original Rounds 16 oz.,46266-147,FALSE,$4.25,16  oz.
SNACKS - CHIPS,SNACKS,Kettle Potato Chips Backyard Barbeque 5 oz.,22668-728,TRUE,$4.25,5  oz.
SNACKS - CHIPS,SNACKS,Kettle Potato Chips Dill Pickle 5 oz.,22668-735,TRUE,$4.25,5  oz.
SNACKS - CHIPS,SNACKS,Kettle Potato Chips Habanero Lime 5 oz.,22669-276,FALSE,$4.25,5  oz.
SNACKS - CHIPS,SNACKS,Kettle Potato Chips Honey Dijon 5 oz.,22668-729,TRUE,$4.25,5  oz.
SNACKS - CHIPS,SNACKS,Kettle Potato Chips Jalapeño 5 oz.,22668-730,TRUE,$4.25,5  oz.
SNACKS - CHIPS,SNACKS,Kettle Potato Chips Krinkle Cut Salt & Fresh Ground Pepper 5 oz.,22668-727,TRUE,$4.25,5  oz.
SNACKS - CHIPS,SNACKS,Kettle Potato Chips Pepperoncini 5 oz.,22668-740,TRUE,$4.25,5  oz.
SNACKS - CHIPS,SNACKS,Kettle Potato Chips Sea Salt 5 oz.,22668-733,TRUE,$4.25,5  oz.
SNACKS - CHIPS,SNACKS,Kettle Potato Chips Sea Salt and Vinegar 5 oz.,22668-732,TRUE,$4.25,5  oz.
SNACKS - CHIPS,SNACKS,Kettle Potato Chips Sour Cream & Onion 5 oz.,22668-734,TRUE,$4.25,5  oz.
SNACKS - CHIPS,SNACKS,Kettle Potato Chips Unsalted 5 oz.,22668-737,TRUE,$3.95,5  oz.
SNACKS - CHIPS,SNACKS,Kettle Potato Chips Parmesan Garlic 5 oz.,22669-277,FALSE,$4.25,5  oz.
SNACKS - CHIPS,SNACKS,Kiubo Rollix Hot Chile Taqueros 6.35 oz.,99423-065,FALSE,$2.50,6.35  oz.
SNACKS - CHIPS,SNACKS,Late July Garden Ranch Tortilla Chips 7.8 oz,14002-208,FALSE,$5.75,7.8  oz.
SNACKS - CHIPS,SNACKS,Late July Jalapeño Lime Tortilla Chips 7.8 oz.,14002-205,FALSE,$5.75,7.8  oz.
SNACKS - CHIPS,SNACKS,Late July Mexican Street Corn Tortilla Chips 7.8 oz.,14002-206,FALSE,$5.75,7.8  oz.
SNACKS - CHIPS,SNACKS,Late July Nacho Cheese Tortilla Chips 7.8 oz.,14002-207,FALSE,$5.75,7.8  oz.
SNACKS - CHIPS,SNACKS,Lay’s Baked BBQ 6.25 oz.,6027-024,FALSE,$5.45,6.25  oz.
SNACKS - CHIPS,SNACKS,Lay’s Baked Original 7.6 oz.,6027-606,FALSE,$5.45,7.6  oz.
SNACKS - CHIPS,SNACKS,Lay’s Barbeque Potato Chips 1 oz.,6027-157,TRUE,$0.95,1  oz.
SNACKS - CHIPS,SNACKS,Lay’s Barbeque Potato Chips 7.5 oz.,6027-073,TRUE,$7.25,7.5  oz.
SNACKS - CHIPS,SNACKS,Lay’s Cheddar & Sour Cream 7.75 oz.,6027-125,FALSE,$7.25,7.75  oz.
SNACKS - CHIPS,SNACKS,Lay’s Chili Limon 2 oz.,6027-264,FALSE,$3.25,2  oz.
SNACKS - CHIPS,SNACKS,Lay’s Chili Limon 7.75 oz.,6027-092,TRUE,$7.25,7.75  oz.
SNACKS - CHIPS,SNACKS,Lay’s Classic 1.5 oz.,6027-259,TRUE,$1.95,1.5  oz.
SNACKS - CHIPS,SNACKS,Lay’s Dill Pickle 7.75 oz.,6027-149,TRUE,$7.25,7.75  oz.
SNACKS - CHIPS,SNACKS,Lay’s Flamin’ Hot Chips 2 oz.,6027-263,FALSE,$3.25,2  oz.
SNACKS - CHIPS,SNACKS,Lay’s Flamin’ Hot 7.75 oz.,6027-127,FALSE,$7.25,7.75  oz.
SNACKS - CHIPS,SNACKS,Lay’s Honey BBQ 7.75 oz.,6027-128,FALSE,$7.25,7.75  oz.
SNACKS - CHIPS,SNACKS,Lay’s Kettle Chips Flamin Hot 8 oz.,6027-163,TRUE,$7.25,8  oz.
SNACKS - CHIPS,SNACKS,Lay’s Kettle Chips BBQ 8 oz.,6027-064,TRUE,$7.25,8  oz.
SNACKS - CHIPS,SNACKS,Lay’s Kettle Chips Jalapeño 8 oz.,6027-060,TRUE,$7.25,8  oz.
SNACKS - CHIPS,SNACKS,Lay’s Kettle Chips Maui Onion 8 oz.,6027-148,TRUE,$7.25,8  oz.
SNACKS - CHIPS,SNACKS,Lay’s Limon Chips 1.5 oz.,6027-262,FALSE,$1.95,1.5  oz.
SNACKS - CHIPS,SNACKS,Lay’s Limon 7.75 oz.,6027-037,FALSE,$7.25,7.75  oz.
SNACKS - CHIPS,SNACKS,Lay’s Poppables Honey BBQ 5 oz.,6027-614,FALSE,$6.45,5  oz.
SNACKS - CHIPS,SNACKS,Lay’s Poppables Sea Salt & Vinegar 5 oz.,6027-615,FALSE,$6.45,5  oz.
SNACKS - CHIPS,SNACKS,Lay’s Poppables White Cheddar 5 oz.,6027-617,FALSE,$6.45,5  oz.
SNACKS - CHIPS,SNACKS,Lay’s Potato Chips 8 oz.,6027-017,TRUE,$7.25,8  oz.
SNACKS - CHIPS,SNACKS,Lay’s Salt & Vinegar 1.5 oz.,6027-261,FALSE,$1.95,1.5  oz.
SNACKS - CHIPS,SNACKS,Lay’s Salt & Vinegar 7.75 oz.,6027-205,TRUE,$7.25,7.75  oz.
SNACKS - CHIPS,SNACKS,Lay’s Sour Cream & Onion Chips 1.5 oz.,6027-260,FALSE,$1.95,1.5  oz.
SNACKS - CHIPS,SNACKS,Lay’s Sour Cream & Onion 7.75 oz.,6027-018,TRUE,$7.25,7.75  oz.
SNACKS - CHIPS,SNACKS,Lay’s Stax Cheddar 5.5 oz.,30784-003,FALSE,$2.95,5.5  oz.
SNACKS - CHIPS,SNACKS,Lay’s Stax Mesquite BBQ 5.5 oz.,30784-001,TRUE,$2.95,5.5  oz.
SNACKS - CHIPS,SNACKS,Lay’s Stax Original 5.75 oz.,30784-002,TRUE,$2.95,5.75  oz.
SNACKS - CHIPS,SNACKS,Lay’s Stax Salt & Vinegar 5.5 oz.,30784-004,TRUE,$2.95,5.5  oz.
SNACKS - CHIPS,SNACKS,Lay’s Stax Sour Cream & Onion 5.5 oz.,30784-005,TRUE,$2.95,5.5  oz.
SNACKS - CHIPS,SNACKS,Lay’s Sweet & Spicy Honey 2.2 oz.,6027-274,FALSE,$3.25,2.2  oz.
SNACKS - CHIPS,SNACKS,Lay’s Sweet & Spicy Honey 7.75oz.,6027-249,FALSE,$7.50,7.75  oz.
SNACKS - CHIPS,SNACKS,Lay’s Sweet Sputhern Heat BBQ 7.75 oz.,6027-129,FALSE,$7.25,7.75  oz.
SNACKS - CHIPS,SNACKS,Lay’s Wavy Funyun Onion 2.6 oz.,6027-275,FALSE,$3.25,2.6  oz.
SNACKS - CHIPS,SNACKS,Lay’s Wavy Funyuns Onion 7.5 oz.,6027-211,FALSE,$6.95,7.5  oz.
SNACKS - CHIPS,SNACKS,Lay’s Wavy Original 7.75 oz.,6027-177,TRUE,$7.45,7.75  oz.
SNACKS - CHIPS,SNACKS,Ludicrous Insanely Seasoned Potato Chips 1.5 oz.,82383-001,FALSE,$0.95,1.5  oz.
SNACKS - CHIPS,SNACKS,Miss Vickie’s Applewood BBQ 8 oz.,6027-240,TRUE,$6.45,8  oz.
SNACKS - CHIPS,SNACKS,Miss Vickie’s Jalapeño 8 oz.,6027-241,TRUE,$6.45,8  oz.
SNACKS - CHIPS,SNACKS,Miss Vickie’s Sea Salt 8 oz.,6027-242,TRUE,$6.45,8  oz.
SNACKS - CHIPS,SNACKS,Miss Vickie’s Sour Cream Herb & Onion 8 oz.,6027-243,TRUE,$6.45,8  oz.
SNACKS - CHIPS,SNACKS,Mission Round Tortilla Chips 3 oz.,34789-100,FALSE,$1.45,3  oz.
SNACKS - CHIPS,SNACKS,Mission Tortilla Chip Rounds 11 oz.,34789-106,TRUE,$5.25,11  oz.
SNACKS - CHIPS,SNACKS,Mission Tortilla Chip Strips 11 oz.,34789-105,FALSE,$5.25,11  oz.
SNACKS - CHIPS,SNACKS,Mission Tortilla Chip Triangles 11 oz.,34789-110,FALSE,$5.25,11  oz.
